[2025-06-05 23:52:33,562][INFO] step 0: train loss 4.6619, val loss 4.6648
[2025-06-05 23:52:33,568][INFO] Checkpoint saved to out/simple_graph_1_1_100_100/0_ckpt_20.pt
[2025-06-06 00:06:23,032][INFO] iter 15655: loss 0.7134
[2025-06-06 00:06:23,053][INFO] iter 15656: loss 0.7273
[2025-06-06 00:06:23,075][INFO] iter 15657: loss 0.7185
[2025-06-06 00:06:23,097][INFO] iter 15658: loss 0.7245
[2025-06-06 00:06:23,119][INFO] iter 15659: loss 0.7215
[2025-06-06 00:06:23,141][INFO] iter 15660: loss 0.7158
[2025-06-06 00:06:23,234][INFO] iter 15661: loss 0.7249
[2025-06-06 00:06:23,262][INFO] iter 15662: loss 0.7275
[2025-06-06 00:06:23,287][INFO] iter 15663: loss 0.7174
[2025-06-06 00:06:23,313][INFO] iter 15664: loss 0.7161
[2025-06-06 00:06:23,338][INFO] iter 15665: loss 0.7160
[2025-06-06 00:06:23,362][INFO] iter 15666: loss 0.7140
[2025-06-06 00:06:23,386][INFO] iter 15667: loss 0.7219
[2025-06-06 00:06:23,410][INFO] iter 15668: loss 0.7187
[2025-06-06 00:06:23,433][INFO] iter 15669: loss 0.7120
[2025-06-06 00:06:23,457][INFO] iter 15670: loss 0.7134
[2025-06-06 00:06:23,480][INFO] iter 15671: loss 0.7174
[2025-06-06 00:06:23,504][INFO] iter 15672: loss 0.7165
[2025-06-06 00:06:23,527][INFO] iter 15673: loss 0.7085
[2025-06-06 00:06:23,550][INFO] iter 15674: loss 0.7227
[2025-06-06 00:06:23,572][INFO] iter 15675: loss 0.7064
[2025-06-06 00:06:23,595][INFO] iter 15676: loss 0.7191
[2025-06-06 00:06:23,618][INFO] iter 15677: loss 0.7158
[2025-06-06 00:06:23,641][INFO] iter 15678: loss 0.7236
[2025-06-06 00:06:23,663][INFO] iter 15679: loss 0.7302
[2025-06-06 00:06:23,686][INFO] iter 15680: loss 0.7184
[2025-06-06 00:06:23,709][INFO] iter 15681: loss 0.7185
[2025-06-06 00:06:23,731][INFO] iter 15682: loss 0.7132
[2025-06-06 00:06:23,753][INFO] iter 15683: loss 0.7128
[2025-06-06 00:06:23,776][INFO] iter 15684: loss 0.7190
[2025-06-06 00:06:23,805][INFO] iter 15685: loss 0.7255
[2025-06-06 00:06:23,832][INFO] iter 15686: loss 0.7242
[2025-06-06 00:06:23,859][INFO] iter 15687: loss 0.7223
[2025-06-06 00:06:23,885][INFO] iter 15688: loss 0.7308
[2025-06-06 00:06:23,911][INFO] iter 15689: loss 0.7218
[2025-06-06 00:06:23,936][INFO] iter 15690: loss 0.7240
[2025-06-06 00:06:23,961][INFO] iter 15691: loss 0.7169
[2025-06-06 00:06:23,984][INFO] iter 15692: loss 0.7087
[2025-06-06 00:06:24,008][INFO] iter 15693: loss 0.7287
[2025-06-06 00:06:24,032][INFO] iter 15694: loss 0.7254
[2025-06-06 00:06:24,055][INFO] iter 15695: loss 0.7216
[2025-06-06 00:06:24,131][INFO] iter 15696: loss 0.7173
[2025-06-06 00:06:24,154][INFO] iter 15697: loss 0.7127
[2025-06-06 00:06:24,176][INFO] iter 15698: loss 0.7164
[2025-06-06 00:06:24,198][INFO] iter 15699: loss 0.7133
[2025-06-06 00:06:24,710][INFO] Iteration 15700: Teacher Forcing Accuracy = 0.2012, Autoregressive (Lenient) Accuracy = 0.9584
[2025-06-06 00:06:24,710][INFO]     Error counts - wrong syntax: 5, incorrect start/end: 243, non-existence path: 168
[2025-06-06 00:06:24,734][INFO] iter 15700: loss 0.7263
[2025-06-06 00:06:24,757][INFO] iter 15701: loss 0.7154
[2025-06-06 00:06:24,780][INFO] iter 15702: loss 0.7227
[2025-06-06 00:06:24,802][INFO] iter 15703: loss 0.7176
[2025-06-06 00:06:24,824][INFO] iter 15704: loss 0.7238
[2025-06-06 00:06:24,846][INFO] iter 15705: loss 0.7149
[2025-06-06 00:06:24,869][INFO] iter 15706: loss 0.7255
[2025-06-06 00:06:24,891][INFO] iter 15707: loss 0.7291
[2025-06-06 00:06:24,914][INFO] iter 15708: loss 0.7199
[2025-06-06 00:06:24,937][INFO] iter 15709: loss 0.7177
[2025-06-06 00:06:24,959][INFO] iter 15710: loss 0.7204
[2025-06-06 00:06:24,981][INFO] iter 15711: loss 0.7144
[2025-06-06 00:06:25,007][INFO] iter 15712: loss 0.7211
[2025-06-06 00:06:25,035][INFO] iter 15713: loss 0.7115
[2025-06-06 00:06:25,062][INFO] iter 15714: loss 0.7259
[2025-06-06 00:06:25,089][INFO] iter 15715: loss 0.7122
[2025-06-06 00:06:25,115][INFO] iter 15716: loss 0.7113
[2025-06-06 00:06:25,140][INFO] iter 15717: loss 0.7233
[2025-06-06 00:06:25,164][INFO] iter 15718: loss 0.7136
[2025-06-06 00:06:25,187][INFO] iter 15719: loss 0.7197
[2025-06-06 00:06:25,211][INFO] iter 15720: loss 0.7227
[2025-06-06 00:06:25,235][INFO] iter 15721: loss 0.7162
[2025-06-06 00:06:25,257][INFO] iter 15722: loss 0.7237
[2025-06-06 00:06:25,280][INFO] iter 15723: loss 0.7288
[2025-06-06 00:06:25,304][INFO] iter 15724: loss 0.7369
[2025-06-06 00:06:25,327][INFO] iter 15725: loss 0.7140
[2025-06-06 00:06:25,349][INFO] iter 15726: loss 0.7228
[2025-06-06 00:06:25,371][INFO] iter 15727: loss 0.7092
[2025-06-06 00:06:25,393][INFO] iter 15728: loss 0.7049
[2025-06-06 00:06:25,416][INFO] iter 15729: loss 0.7332
[2025-06-06 00:06:25,438][INFO] iter 15730: loss 0.7125
[2025-06-06 00:06:25,505][INFO] iter 15731: loss 0.7336
[2025-06-06 00:06:25,528][INFO] iter 15732: loss 0.7213
[2025-06-06 00:06:25,549][INFO] iter 15733: loss 0.7105
[2025-06-06 00:06:25,571][INFO] iter 15734: loss 0.7154
[2025-06-06 00:06:25,594][INFO] iter 15735: loss 0.7179
[2025-06-06 00:06:25,622][INFO] iter 15736: loss 0.7102
[2025-06-06 00:06:25,651][INFO] iter 15737: loss 0.7037
[2025-06-06 00:06:25,678][INFO] iter 15738: loss 0.7042
[2025-06-06 00:06:25,704][INFO] iter 15739: loss 0.7110
[2025-06-06 00:06:25,730][INFO] iter 15740: loss 0.7199
[2025-06-06 00:06:25,755][INFO] iter 15741: loss 0.7254
[2025-06-06 00:06:25,780][INFO] iter 15742: loss 0.7142
[2025-06-06 00:06:25,805][INFO] iter 15743: loss 0.7154
[2025-06-06 00:06:25,831][INFO] iter 15744: loss 0.7185
[2025-06-06 00:06:25,855][INFO] iter 15745: loss 0.7302
[2025-06-06 00:06:25,879][INFO] iter 15746: loss 0.7089
[2025-06-06 00:06:25,905][INFO] iter 15747: loss 0.7233
[2025-06-06 00:06:25,929][INFO] iter 15748: loss 0.7184
[2025-06-06 00:06:25,952][INFO] iter 15749: loss 0.7194
[2025-06-06 00:06:25,975][INFO] iter 15750: loss 0.7330
[2025-06-06 00:06:25,998][INFO] iter 15751: loss 0.7064
[2025-06-06 00:06:26,021][INFO] iter 15752: loss 0.7160
[2025-06-06 00:06:26,043][INFO] iter 15753: loss 0.7231
[2025-06-06 00:06:26,065][INFO] iter 15754: loss 0.7227
[2025-06-06 00:06:26,087][INFO] iter 15755: loss 0.7206
[2025-06-06 00:06:26,109][INFO] iter 15756: loss 0.7166
[2025-06-06 00:06:26,130][INFO] iter 15757: loss 0.7281
[2025-06-06 00:06:26,152][INFO] iter 15758: loss 0.7123
[2025-06-06 00:06:26,174][INFO] iter 15759: loss 0.7238
[2025-06-06 00:06:26,196][INFO] iter 15760: loss 0.7200
[2025-06-06 00:06:26,224][INFO] iter 15761: loss 0.7139
[2025-06-06 00:06:26,253][INFO] iter 15762: loss 0.7126
[2025-06-06 00:06:26,279][INFO] iter 15763: loss 0.7207
[2025-06-06 00:06:26,305][INFO] iter 15764: loss 0.7082
[2025-06-06 00:06:26,329][INFO] iter 15765: loss 0.7214
[2025-06-06 00:06:26,405][INFO] iter 15766: loss 0.7118
[2025-06-06 00:06:26,428][INFO] iter 15767: loss 0.7158
[2025-06-06 00:06:26,451][INFO] iter 15768: loss 0.7147
[2025-06-06 00:06:26,472][INFO] iter 15769: loss 0.7150
[2025-06-06 00:06:26,495][INFO] iter 15770: loss 0.7216
[2025-06-06 00:06:26,518][INFO] iter 15771: loss 0.7214
[2025-06-06 00:06:26,541][INFO] iter 15772: loss 0.7145
[2025-06-06 00:06:26,563][INFO] iter 15773: loss 0.7145
[2025-06-06 00:06:26,586][INFO] iter 15774: loss 0.7243
[2025-06-06 00:06:26,608][INFO] iter 15775: loss 0.7153
[2025-06-06 00:06:26,630][INFO] iter 15776: loss 0.7247
[2025-06-06 00:06:26,652][INFO] iter 15777: loss 0.7128
[2025-06-06 00:06:26,673][INFO] iter 15778: loss 0.7045
[2025-06-06 00:06:26,695][INFO] iter 15779: loss 0.7145
[2025-06-06 00:06:26,717][INFO] iter 15780: loss 0.7153
[2025-06-06 00:06:26,740][INFO] iter 15781: loss 0.7208
[2025-06-06 00:06:26,762][INFO] iter 15782: loss 0.7404
[2025-06-06 00:06:26,783][INFO] iter 15783: loss 0.7284
[2025-06-06 00:06:26,805][INFO] iter 15784: loss 0.7210
[2025-06-06 00:06:26,832][INFO] iter 15785: loss 0.7225
[2025-06-06 00:06:26,861][INFO] iter 15786: loss 0.7202
[2025-06-06 00:06:26,888][INFO] iter 15787: loss 0.7216
[2025-06-06 00:06:26,915][INFO] iter 15788: loss 0.7156
[2025-06-06 00:06:26,941][INFO] iter 15789: loss 0.7288
[2025-06-06 00:06:26,966][INFO] iter 15790: loss 0.7164
[2025-06-06 00:06:26,992][INFO] iter 15791: loss 0.7094
[2025-06-06 00:06:27,015][INFO] iter 15792: loss 0.7247
[2025-06-06 00:06:27,039][INFO] iter 15793: loss 0.7240
[2025-06-06 00:06:27,062][INFO] iter 15794: loss 0.7123
[2025-06-06 00:06:27,085][INFO] iter 15795: loss 0.7232
[2025-06-06 00:06:27,107][INFO] iter 15796: loss 0.7114
[2025-06-06 00:06:27,130][INFO] iter 15797: loss 0.7282
[2025-06-06 00:06:27,152][INFO] iter 15798: loss 0.7147
[2025-06-06 00:06:27,174][INFO] iter 15799: loss 0.7206
[2025-06-06 00:06:27,688][INFO] Iteration 15800: Teacher Forcing Accuracy = 0.1895, Autoregressive (Lenient) Accuracy = 0.9587
[2025-06-06 00:06:27,689][INFO]     Error counts - wrong syntax: 6, incorrect start/end: 252, non-existence path: 155
[2025-06-06 00:06:27,772][INFO] iter 15800: loss 0.7195
[2025-06-06 00:06:27,794][INFO] iter 15801: loss 0.7204
[2025-06-06 00:06:27,816][INFO] iter 15802: loss 0.7167
[2025-06-06 00:06:27,839][INFO] iter 15803: loss 0.7283
[2025-06-06 00:06:27,861][INFO] iter 15804: loss 0.7061
[2025-06-06 00:06:27,883][INFO] iter 15805: loss 0.7212
[2025-06-06 00:06:27,905][INFO] iter 15806: loss 0.7110
[2025-06-06 00:06:27,928][INFO] iter 15807: loss 0.7270
[2025-06-06 00:06:27,949][INFO] iter 15808: loss 0.7207
[2025-06-06 00:06:27,971][INFO] iter 15809: loss 0.7215
[2025-06-06 00:06:27,993][INFO] iter 15810: loss 0.7224
[2025-06-06 00:06:28,017][INFO] iter 15811: loss 0.7154
[2025-06-06 00:06:28,044][INFO] iter 15812: loss 0.6997
[2025-06-06 00:06:28,072][INFO] iter 15813: loss 0.7192
[2025-06-06 00:06:28,099][INFO] iter 15814: loss 0.7175
[2025-06-06 00:06:28,126][INFO] iter 15815: loss 0.7259
[2025-06-06 00:06:28,150][INFO] iter 15816: loss 0.7236
[2025-06-06 00:06:28,174][INFO] iter 15817: loss 0.7124
[2025-06-06 00:06:28,197][INFO] iter 15818: loss 0.7160
[2025-06-06 00:06:28,219][INFO] iter 15819: loss 0.7129
[2025-06-06 00:06:28,243][INFO] iter 15820: loss 0.7247
[2025-06-06 00:06:28,267][INFO] iter 15821: loss 0.7121
[2025-06-06 00:06:28,290][INFO] iter 15822: loss 0.7273
[2025-06-06 00:06:28,314][INFO] iter 15823: loss 0.7237
[2025-06-06 00:06:28,338][INFO] iter 15824: loss 0.7313
[2025-06-06 00:06:28,362][INFO] iter 15825: loss 0.7267
[2025-06-06 00:06:28,385][INFO] iter 15826: loss 0.7166
[2025-06-06 00:06:28,409][INFO] iter 15827: loss 0.7177
[2025-06-06 00:06:28,431][INFO] iter 15828: loss 0.7175
[2025-06-06 00:06:28,453][INFO] iter 15829: loss 0.7202
[2025-06-06 00:06:28,475][INFO] iter 15830: loss 0.7187
[2025-06-06 00:06:28,497][INFO] iter 15831: loss 0.7166
[2025-06-06 00:06:28,519][INFO] iter 15832: loss 0.7175
[2025-06-06 00:06:28,541][INFO] iter 15833: loss 0.7185
[2025-06-06 00:06:28,563][INFO] iter 15834: loss 0.7261
[2025-06-06 00:06:28,630][INFO] iter 15835: loss 0.7245
[2025-06-06 00:06:28,656][INFO] iter 15836: loss 0.7269
[2025-06-06 00:06:28,684][INFO] iter 15837: loss 0.7193
[2025-06-06 00:06:28,711][INFO] iter 15838: loss 0.7304
[2025-06-06 00:06:28,737][INFO] iter 15839: loss 0.7297
[2025-06-06 00:06:28,761][INFO] iter 15840: loss 0.7254
[2025-06-06 00:06:28,786][INFO] iter 15841: loss 0.7206
[2025-06-06 00:06:28,809][INFO] iter 15842: loss 0.7185
[2025-06-06 00:06:28,833][INFO] iter 15843: loss 0.7161
[2025-06-06 00:06:28,856][INFO] iter 15844: loss 0.7238
[2025-06-06 00:06:28,879][INFO] iter 15845: loss 0.7113
[2025-06-06 00:06:28,902][INFO] iter 15846: loss 0.7223
[2025-06-06 00:06:28,925][INFO] iter 15847: loss 0.7367
[2025-06-06 00:06:28,949][INFO] iter 15848: loss 0.7165
[2025-06-06 00:06:28,972][INFO] iter 15849: loss 0.7206
[2025-06-06 00:06:28,995][INFO] iter 15850: loss 0.7232
[2025-06-06 00:06:29,017][INFO] iter 15851: loss 0.7187
[2025-06-06 00:06:29,040][INFO] iter 15852: loss 0.7143
[2025-06-06 00:06:29,063][INFO] iter 15853: loss 0.7182
[2025-06-06 00:06:29,085][INFO] iter 15854: loss 0.7171
[2025-06-06 00:06:29,108][INFO] iter 15855: loss 0.7228
[2025-06-06 00:06:29,131][INFO] iter 15856: loss 0.7075
[2025-06-06 00:06:29,154][INFO] iter 15857: loss 0.7074
[2025-06-06 00:06:29,176][INFO] iter 15858: loss 0.7255
[2025-06-06 00:06:29,199][INFO] iter 15859: loss 0.7086
[2025-06-06 00:06:29,222][INFO] iter 15860: loss 0.7206
[2025-06-06 00:06:29,248][INFO] iter 15861: loss 0.7175
[2025-06-06 00:06:29,275][INFO] iter 15862: loss 0.7144
[2025-06-06 00:06:29,302][INFO] iter 15863: loss 0.7178
[2025-06-06 00:06:29,329][INFO] iter 15864: loss 0.7192
[2025-06-06 00:06:29,355][INFO] iter 15865: loss 0.7152
[2025-06-06 00:06:29,380][INFO] iter 15866: loss 0.7294
[2025-06-06 00:06:29,405][INFO] iter 15867: loss 0.7149
[2025-06-06 00:06:29,487][INFO] iter 15868: loss 0.7159
[2025-06-06 00:06:29,510][INFO] iter 15869: loss 0.7193
[2025-06-06 00:06:29,534][INFO] iter 15870: loss 0.7173
[2025-06-06 00:06:29,557][INFO] iter 15871: loss 0.7244
[2025-06-06 00:06:29,581][INFO] iter 15872: loss 0.7182
[2025-06-06 00:06:29,604][INFO] iter 15873: loss 0.7203
[2025-06-06 00:06:29,627][INFO] iter 15874: loss 0.7227
[2025-06-06 00:06:29,650][INFO] iter 15875: loss 0.7226
[2025-06-06 00:06:29,672][INFO] iter 15876: loss 0.7137
[2025-06-06 00:06:29,695][INFO] iter 15877: loss 0.7257
[2025-06-06 00:06:29,717][INFO] iter 15878: loss 0.7183
[2025-06-06 00:06:29,740][INFO] iter 15879: loss 0.7192
[2025-06-06 00:06:29,762][INFO] iter 15880: loss 0.7159
[2025-06-06 00:06:29,784][INFO] iter 15881: loss 0.7222
[2025-06-06 00:06:29,806][INFO] iter 15882: loss 0.7151
[2025-06-06 00:06:29,829][INFO] iter 15883: loss 0.7272
[2025-06-06 00:06:29,857][INFO] iter 15884: loss 0.7284
[2025-06-06 00:06:29,883][INFO] iter 15885: loss 0.7086
[2025-06-06 00:06:29,910][INFO] iter 15886: loss 0.7257
[2025-06-06 00:06:29,937][INFO] iter 15887: loss 0.7190
[2025-06-06 00:06:29,963][INFO] iter 15888: loss 0.7240
[2025-06-06 00:06:29,989][INFO] iter 15889: loss 0.7170
[2025-06-06 00:06:30,015][INFO] iter 15890: loss 0.7319
[2025-06-06 00:06:30,039][INFO] iter 15891: loss 0.7156
[2025-06-06 00:06:30,063][INFO] iter 15892: loss 0.7083
[2025-06-06 00:06:30,086][INFO] iter 15893: loss 0.7323
[2025-06-06 00:06:30,110][INFO] iter 15894: loss 0.7190
[2025-06-06 00:06:30,133][INFO] iter 15895: loss 0.7217
[2025-06-06 00:06:30,156][INFO] iter 15896: loss 0.7145
[2025-06-06 00:06:30,180][INFO] iter 15897: loss 0.7170
[2025-06-06 00:06:30,202][INFO] iter 15898: loss 0.7220
[2025-06-06 00:06:30,225][INFO] iter 15899: loss 0.7230
[2025-06-06 00:06:30,744][INFO] Iteration 15900: Teacher Forcing Accuracy = 0.1714, Autoregressive (Lenient) Accuracy = 0.9579
[2025-06-06 00:06:30,745][INFO]     Error counts - wrong syntax: 4, incorrect start/end: 255, non-existence path: 162
[2025-06-06 00:06:30,768][INFO] iter 15900: loss 0.7245
[2025-06-06 00:06:30,792][INFO] iter 15901: loss 0.7202
[2025-06-06 00:06:30,867][INFO] iter 15902: loss 0.7202
[2025-06-06 00:06:30,890][INFO] iter 15903: loss 0.7084
[2025-06-06 00:06:30,912][INFO] iter 15904: loss 0.7245
[2025-06-06 00:06:30,935][INFO] iter 15905: loss 0.7169
[2025-06-06 00:06:30,957][INFO] iter 15906: loss 0.7241
[2025-06-06 00:06:30,980][INFO] iter 15907: loss 0.7203
[2025-06-06 00:06:31,002][INFO] iter 15908: loss 0.7121
[2025-06-06 00:06:31,024][INFO] iter 15909: loss 0.7159
[2025-06-06 00:06:31,051][INFO] iter 15910: loss 0.7101
[2025-06-06 00:06:31,079][INFO] iter 15911: loss 0.7118
[2025-06-06 00:06:31,108][INFO] iter 15912: loss 0.7249
[2025-06-06 00:06:31,133][INFO] iter 15913: loss 0.7202
[2025-06-06 00:06:31,158][INFO] iter 15914: loss 0.7229
[2025-06-06 00:06:31,182][INFO] iter 15915: loss 0.7165
[2025-06-06 00:06:31,205][INFO] iter 15916: loss 0.7251
[2025-06-06 00:06:31,229][INFO] iter 15917: loss 0.7263
[2025-06-06 00:06:31,252][INFO] iter 15918: loss 0.7208
[2025-06-06 00:06:31,276][INFO] iter 15919: loss 0.7131
[2025-06-06 00:06:31,299][INFO] iter 15920: loss 0.7186
[2025-06-06 00:06:31,323][INFO] iter 15921: loss 0.7098
[2025-06-06 00:06:31,347][INFO] iter 15922: loss 0.7259
[2025-06-06 00:06:31,370][INFO] iter 15923: loss 0.7198
[2025-06-06 00:06:31,393][INFO] iter 15924: loss 0.7162
[2025-06-06 00:06:31,415][INFO] iter 15925: loss 0.7204
[2025-06-06 00:06:31,437][INFO] iter 15926: loss 0.7129
[2025-06-06 00:06:31,459][INFO] iter 15927: loss 0.7134
[2025-06-06 00:06:31,481][INFO] iter 15928: loss 0.7100
[2025-06-06 00:06:31,504][INFO] iter 15929: loss 0.7162
[2025-06-06 00:06:31,525][INFO] iter 15930: loss 0.7138
[2025-06-06 00:06:31,547][INFO] iter 15931: loss 0.7333
[2025-06-06 00:06:31,569][INFO] iter 15932: loss 0.7092
[2025-06-06 00:06:31,591][INFO] iter 15933: loss 0.7235
[2025-06-06 00:06:31,613][INFO] iter 15934: loss 0.7348
[2025-06-06 00:06:31,635][INFO] iter 15935: loss 0.7316
[2025-06-06 00:06:31,657][INFO] iter 15936: loss 0.7261
[2025-06-06 00:06:31,756][INFO] iter 15937: loss 0.7142
[2025-06-06 00:06:31,782][INFO] iter 15938: loss 0.7209
[2025-06-06 00:06:31,807][INFO] iter 15939: loss 0.7048
[2025-06-06 00:06:31,831][INFO] iter 15940: loss 0.7180
[2025-06-06 00:06:31,855][INFO] iter 15941: loss 0.7186
[2025-06-06 00:06:31,879][INFO] iter 15942: loss 0.7180
[2025-06-06 00:06:31,902][INFO] iter 15943: loss 0.7267
[2025-06-06 00:06:31,925][INFO] iter 15944: loss 0.7139
[2025-06-06 00:06:31,947][INFO] iter 15945: loss 0.7167
[2025-06-06 00:06:31,970][INFO] iter 15946: loss 0.7202
[2025-06-06 00:06:31,992][INFO] iter 15947: loss 0.7036
[2025-06-06 00:06:32,015][INFO] iter 15948: loss 0.7211
[2025-06-06 00:06:32,037][INFO] iter 15949: loss 0.7172
[2025-06-06 00:06:32,058][INFO] iter 15950: loss 0.7267
[2025-06-06 00:06:32,081][INFO] iter 15951: loss 0.7287
[2025-06-06 00:06:32,103][INFO] iter 15952: loss 0.7231
[2025-06-06 00:06:32,126][INFO] iter 15953: loss 0.7194
[2025-06-06 00:06:32,147][INFO] iter 15954: loss 0.7171
[2025-06-06 00:06:32,169][INFO] iter 15955: loss 0.7118
[2025-06-06 00:06:32,191][INFO] iter 15956: loss 0.7239
[2025-06-06 00:06:32,213][INFO] iter 15957: loss 0.7358
[2025-06-06 00:06:32,235][INFO] iter 15958: loss 0.7098
[2025-06-06 00:06:32,257][INFO] iter 15959: loss 0.7249
[2025-06-06 00:06:32,285][INFO] iter 15960: loss 0.7107
[2025-06-06 00:06:32,314][INFO] iter 15961: loss 0.7249
[2025-06-06 00:06:32,341][INFO] iter 15962: loss 0.7222
[2025-06-06 00:06:32,368][INFO] iter 15963: loss 0.7202
[2025-06-06 00:06:32,395][INFO] iter 15964: loss 0.7245
[2025-06-06 00:06:32,421][INFO] iter 15965: loss 0.7146
[2025-06-06 00:06:32,447][INFO] iter 15966: loss 0.7176
[2025-06-06 00:06:32,473][INFO] iter 15967: loss 0.7237
[2025-06-06 00:06:32,498][INFO] iter 15968: loss 0.7266
[2025-06-06 00:06:32,522][INFO] iter 15969: loss 0.7083
[2025-06-06 00:06:32,615][INFO] iter 15970: loss 0.7107
[2025-06-06 00:06:32,639][INFO] iter 15971: loss 0.7160
[2025-06-06 00:06:32,662][INFO] iter 15972: loss 0.7247
[2025-06-06 00:06:32,686][INFO] iter 15973: loss 0.7300
[2025-06-06 00:06:32,710][INFO] iter 15974: loss 0.7119
[2025-06-06 00:06:32,733][INFO] iter 15975: loss 0.7132
[2025-06-06 00:06:32,756][INFO] iter 15976: loss 0.7160
[2025-06-06 00:06:32,779][INFO] iter 15977: loss 0.7297
[2025-06-06 00:06:32,802][INFO] iter 15978: loss 0.7092
[2025-06-06 00:06:32,825][INFO] iter 15979: loss 0.7144
[2025-06-06 00:06:32,848][INFO] iter 15980: loss 0.7162
[2025-06-06 00:06:32,871][INFO] iter 15981: loss 0.7270
[2025-06-06 00:06:32,899][INFO] iter 15982: loss 0.7225
[2025-06-06 00:06:32,928][INFO] iter 15983: loss 0.7207
[2025-06-06 00:06:32,955][INFO] iter 15984: loss 0.7326
[2025-06-06 00:06:32,982][INFO] iter 15985: loss 0.7225
[2025-06-06 00:06:33,007][INFO] iter 15986: loss 0.7063
[2025-06-06 00:06:33,032][INFO] iter 15987: loss 0.7094
[2025-06-06 00:06:33,056][INFO] iter 15988: loss 0.7144
[2025-06-06 00:06:33,080][INFO] iter 15989: loss 0.7212
[2025-06-06 00:06:33,104][INFO] iter 15990: loss 0.7090
[2025-06-06 00:06:33,128][INFO] iter 15991: loss 0.7141
[2025-06-06 00:06:33,151][INFO] iter 15992: loss 0.7197
[2025-06-06 00:06:33,174][INFO] iter 15993: loss 0.7154
[2025-06-06 00:06:33,196][INFO] iter 15994: loss 0.7204
[2025-06-06 00:06:33,219][INFO] iter 15995: loss 0.7133
[2025-06-06 00:06:33,242][INFO] iter 15996: loss 0.7277
[2025-06-06 00:06:33,265][INFO] iter 15997: loss 0.7246
[2025-06-06 00:06:33,287][INFO] iter 15998: loss 0.7169
[2025-06-06 00:06:33,310][INFO] iter 15999: loss 0.7181
[2025-06-06 00:06:33,823][INFO] Iteration 16000: Teacher Forcing Accuracy = 0.1890, Autoregressive (Lenient) Accuracy = 0.9584
[2025-06-06 00:06:33,823][INFO]     Error counts - wrong syntax: 6, incorrect start/end: 256, non-existence path: 154
[2025-06-06 00:06:33,848][INFO] iter 16000: loss 0.7156
[2025-06-06 00:06:33,872][INFO] iter 16001: loss 0.7272
[2025-06-06 00:06:33,895][INFO] iter 16002: loss 0.7171
[2025-06-06 00:06:33,919][INFO] iter 16003: loss 0.7297
[2025-06-06 00:06:33,942][INFO] iter 16004: loss 0.7197
[2025-06-06 00:06:34,019][INFO] iter 16005: loss 0.7101
[2025-06-06 00:06:34,042][INFO] iter 16006: loss 0.7131
[2025-06-06 00:06:34,064][INFO] iter 16007: loss 0.7136
[2025-06-06 00:06:34,087][INFO] iter 16008: loss 0.7264
[2025-06-06 00:06:34,110][INFO] iter 16009: loss 0.7259
[2025-06-06 00:06:34,132][INFO] iter 16010: loss 0.7230
[2025-06-06 00:06:34,156][INFO] iter 16011: loss 0.7252
[2025-06-06 00:06:34,184][INFO] iter 16012: loss 0.7195
[2025-06-06 00:06:34,212][INFO] iter 16013: loss 0.7282
[2025-06-06 00:06:34,240][INFO] iter 16014: loss 0.7277
[2025-06-06 00:06:34,267][INFO] iter 16015: loss 0.7154
[2025-06-06 00:06:34,293][INFO] iter 16016: loss 0.7185
[2025-06-06 00:06:34,318][INFO] iter 16017: loss 0.7242
[2025-06-06 00:06:34,340][INFO] iter 16018: loss 0.7120
[2025-06-06 00:06:34,363][INFO] iter 16019: loss 0.7153
[2025-06-06 00:06:34,386][INFO] iter 16020: loss 0.7131
[2025-06-06 00:06:34,408][INFO] iter 16021: loss 0.7325
[2025-06-06 00:06:34,430][INFO] iter 16022: loss 0.7196
[2025-06-06 00:06:34,452][INFO] iter 16023: loss 0.7202
[2025-06-06 00:06:34,475][INFO] iter 16024: loss 0.7158
[2025-06-06 00:06:34,498][INFO] iter 16025: loss 0.7212
[2025-06-06 00:06:34,520][INFO] iter 16026: loss 0.7196
[2025-06-06 00:06:34,542][INFO] iter 16027: loss 0.7185
[2025-06-06 00:06:34,565][INFO] iter 16028: loss 0.7209
[2025-06-06 00:06:34,587][INFO] iter 16029: loss 0.7208
[2025-06-06 00:06:34,609][INFO] iter 16030: loss 0.7230
[2025-06-06 00:06:34,632][INFO] iter 16031: loss 0.7255
[2025-06-06 00:06:34,655][INFO] iter 16032: loss 0.7175
[2025-06-06 00:06:34,676][INFO] iter 16033: loss 0.7368
[2025-06-06 00:06:34,699][INFO] iter 16034: loss 0.7055
[2025-06-06 00:06:34,721][INFO] iter 16035: loss 0.7211
[2025-06-06 00:06:34,743][INFO] iter 16036: loss 0.7175
[2025-06-06 00:06:34,770][INFO] iter 16037: loss 0.7278
[2025-06-06 00:06:34,798][INFO] iter 16038: loss 0.7238
[2025-06-06 00:06:34,898][INFO] iter 16039: loss 0.7269
[2025-06-06 00:06:34,923][INFO] iter 16040: loss 0.7105
[2025-06-06 00:06:34,946][INFO] iter 16041: loss 0.7248
[2025-06-06 00:06:34,970][INFO] iter 16042: loss 0.7213
[2025-06-06 00:06:34,996][INFO] iter 16043: loss 0.7160
[2025-06-06 00:06:35,020][INFO] iter 16044: loss 0.7161
[2025-06-06 00:06:35,043][INFO] iter 16045: loss 0.7120
[2025-06-06 00:06:35,067][INFO] iter 16046: loss 0.7164
[2025-06-06 00:06:35,090][INFO] iter 16047: loss 0.7290
